"","X","Month","Longitude","Latitude","hours","minutes","crime"
"11735",11735,2011-08-18,81.520281,25.390733,14,36,"Kidnap"
"11736",11736,2005-02-22,81.516203,25.391442,17,51,"Pick"
"11737",11737,2010-08-08,81.516203,25.391442,15,21,"Violence and Offence"
"11738",11738,2005-09-24,81.516203,25.391442,1,20,"Hit And Run"
"11739",11739,2015-09-08,81.516529,25.389243,8,41,"Pick"
"11740",11740,2007-05-23,81.516203,25.391442,6,21,"Hit And Run"
"11741",11741,2014-02-07,81.516203,25.391442,6,7,"Pick"
"11742",11742,2006-07-10,81.515227,25.389617,15,7,"Hit And Run"
"11743",11743,2009-02-13,81.520281,25.390733,1,12,"Kidnap"
"11744",11744,2011-02-06,81.515227,25.389617,19,3,"Chain"
"11745",11745,2013-05-29,81.524911,25.386604,4,41,"Violence and Offence"
"11746",11746,2005-12-29,81.524911,25.386604,11,36,"Hit And Run"
"11747",11747,2012-02-24,81.524911,25.386604,9,34,"Violence and Offence"
"11748",11748,2007-02-23,81.524911,25.386604,18,48,"Robery"
"11749",11749,2012-02-20,81.526777,25.386549,17,26,"Chain"
"11750",11750,2009-04-23,81.517579,25.386978,4,56,"Rape"
"11751",11751,2013-07-24,81.524911,25.386604,20,6,"Violence and Offence"
"11752",11752,2015-11-19,81.524911,25.386604,2,18,"Pick"
"11753",11753,2009-11-28,81.524911,25.386604,4,28,"Violence and Offence"
"11754",11754,2010-04-28,81.524911,25.386604,3,1,"Violence and Offence"
"11755",11755,2007-06-12,81.524911,25.386604,17,17,"Murder"
"11756",11756,2012-02-01,81.524911,25.386604,9,16,"Kidnap"
"11757",11757,2012-11-01,81.519858,25.384266,1,5,"Violence and Offence"
"11758",11758,2008-01-07,81.519858,25.384266,22,52,"Pick"
"11759",11759,2009-08-23,81.517579,25.386978,13,37,"Robery"
"11760",11760,2013-10-19,81.522625,25.383662,2,14,"Hit And Run"
"11761",11761,2005-02-25,81.517579,25.386978,14,54,"Robery"
"11762",11762,2009-04-24,81.524911,25.386604,7,14,"Kidnap"
"11763",11763,2014-02-26,81.517579,25.386978,15,22,"Pick"
"11764",11764,2009-01-10,81.523226,25.383065,7,48,"Hit And Run"
"11765",11765,2013-08-20,81.520276,25.382031,7,56,"Rape"
"11766",11766,2009-12-25,81.523226,25.383065,15,12,"Murder"
"11767",11767,2013-11-24,81.525896,25.384518,12,55,"Hit And Run"
"11768",11768,2007-03-24,81.525688,25.383231,3,12,"Robery"
"11769",11769,2007-01-10,81.525688,25.383231,0,30,"Chain"
"11770",11770,2013-12-07,81.521735,25.382566,15,18,"Chain"
"11771",11771,2013-12-21,81.525143,25.382777,7,58,"Rape"
"11772",11772,2007-02-15,81.520276,25.382031,18,9,"Violence and Offence"
"11773",11773,2011-10-23,81.524023,25.384852,7,31,"Kidnap"
"11774",11774,2005-04-13,81.520276,25.382031,17,51,"Kidnap"
"11775",11775,2007-06-13,81.524457,25.381961,3,46,"Robery"
"11776",11776,2012-04-13,81.522512,25.382789,16,27,"Kidnap"
"11777",11777,2011-05-09,81.526539,25.382861,5,36,"Hit And Run"
"11778",11778,2008-11-25,81.525143,25.382777,4,53,"Hit And Run"
"11779",11779,2005-07-30,81.524023,25.384852,8,39,"Violence and Offence"
"11780",11780,2012-05-26,81.525073,25.380771,21,41,"Violence and Offence"
"11781",11781,2015-11-28,81.515243,25.384844,3,8,"Chain"
"11782",11782,2015-02-10,81.508175,25.381373,7,46,"Chain"
"11783",11783,2012-06-10,81.505444,25.379397,10,16,"Violence and Offence"
"11784",11784,2008-07-22,81.509043,25.379772,20,24,"Robery"
"11785",11785,2007-12-13,81.505581,25.379911,0,8,"Murder"
"11786",11786,2014-01-31,81.507732,25.378699,6,38,"Robery"
"11787",11787,2010-12-10,81.513792,25.384526,19,8,"Chain"
"11788",11788,2013-09-03,81.509043,25.379772,21,57,"Hit And Run"
"11789",11789,2013-09-12,81.507732,25.378699,14,47,"Hit And Run"
"11790",11790,2008-08-15,81.511987,25.379286,5,26,"Rape"
"11791",11791,2005-04-28,81.560728,25.395173,13,52,"Chain"
"11792",11792,2015-10-21,81.560728,25.395173,4,2,"Robery"
"11793",11793,2011-07-22,81.560728,25.395173,16,52,"Pick"
"11794",11794,2014-08-18,81.560728,25.395173,18,41,"Murder"
"11795",11795,2015-07-04,81.559116,25.389145,9,8,"Chain"
"11796",11796,2007-01-15,81.560728,25.395173,10,51,"Rape"
"11797",11797,2012-06-02,81.560426,25.389687,15,14,"Pick"
"11798",11798,2010-01-21,81.560728,25.395173,6,15,"Chain"
"11799",11799,2009-07-03,81.566251,25.392533,6,2,"Kidnap"
"11800",11800,2008-06-09,81.560728,25.395173,17,34,"Pick"
"11801",11801,2012-10-03,81.560728,25.395173,17,26,"Rape"
"11802",11802,2007-03-11,81.560728,25.395173,20,46,"Kidnap"
"11803",11803,2007-08-10,81.560728,25.395173,4,29,"Kidnap"
"11804",11804,2010-12-29,81.560728,25.395173,12,19,"Chain"
"11805",11805,2013-04-21,81.560728,25.395173,22,32,"Chain"
"11806",11806,2005-09-11,81.566251,25.392533,22,53,"Chain"
"11807",11807,2015-08-01,81.560728,25.395173,15,36,"Hit And Run"
"11808",11808,2008-02-16,81.553863,25.38874,12,40,"Robery"
"11809",11809,2007-08-29,81.561533,25.386209,19,6,"Hit And Run"
"11810",11810,2012-02-12,81.559182,25.384561,10,55,"Violence and Offence"
"11811",11811,2007-09-30,81.560728,25.395173,20,40,"Pick"
"11812",11812,2012-04-04,81.558105,25.388651,6,45,"Hit And Run"
"11813",11813,2007-01-01,81.558105,25.388651,22,27,"Chain"
"11814",11814,2010-06-27,81.558105,25.388651,8,0,"Chain"
"11815",11815,2014-11-28,81.558105,25.388651,8,2,"Violence and Offence"
"11816",11816,2010-05-30,81.561941,25.396019,5,39,"Robery"
"11817",11817,2014-08-30,81.560728,25.395173,21,47,"Murder"
"11818",11818,2010-03-07,81.557237,25.390315,12,56,"Chain"
"11819",11819,2015-01-27,81.557237,25.390315,17,52,"Kidnap"
"11820",11820,2008-11-13,81.560728,25.395173,22,15,"Pick"
"11821",11821,2005-07-09,81.559427,25.386236,7,52,"Pick"
"11822",11822,2012-02-20,81.561941,25.396019,17,36,"Kidnap"
"11823",11823,2015-12-03,81.560728,25.395173,15,30,"Robery"
"11824",11824,2005-02-07,81.553863,25.38874,18,1,"Rape"
"11825",11825,2015-03-02,81.557237,25.390315,16,9,"Violence and Offence"
"11826",11826,2012-03-02,81.559864,25.386824,4,11,"Rape"
"11827",11827,2013-06-29,81.558105,25.388651,12,31,"Murder"
"11828",11828,2007-03-27,81.560426,25.389687,6,21,"Murder"
"11829",11829,2014-12-23,81.560426,25.389687,7,21,"Violence and Offence"
"11830",11830,2012-11-16,81.553863,25.38874,11,23,"Chain"
"11831",11831,2010-04-03,81.555713,25.389322,12,35,"Hit And Run"
"11832",11832,2008-02-09,81.555713,25.389322,14,14,"Robery"
"11833",11833,2015-05-23,81.558071,25.384498,1,0,"Kidnap"
"11834",11834,2015-08-04,81.558071,25.384498,2,14,"Chain"
"11835",11835,2015-02-10,81.5536,25.3872,16,56,"Chain"
"11836",11836,2009-12-13,81.555713,25.389322,17,49,"Chain"
"11837",11837,2009-12-22,81.558071,25.384498,3,47,"Pick"
"11838",11838,2014-09-29,81.558071,25.384498,1,7,"Robery"
"11839",11839,2008-03-25,81.555713,25.389322,7,9,"Chain"
"11840",11840,2007-10-07,81.556696,25.386616,9,33,"Violence and Offence"
"11841",11841,2013-01-17,81.558071,25.384498,15,15,"Kidnap"
"11842",11842,2006-06-16,81.558071,25.384498,2,27,"Murder"
"11843",11843,2008-03-07,81.558071,25.384498,17,20,"Rape"
"11844",11844,2006-06-20,81.558071,25.384498,14,40,"Kidnap"
"11845",11845,2008-01-23,81.5454,25.387416,3,16,"Hit And Run"
"11846",11846,2007-10-03,81.552251,25.38397,1,29,"Violence and Offence"
"11847",11847,2007-03-19,81.552296,25.385193,14,46,"Chain"
"11848",11848,2012-11-08,81.552251,25.38397,2,35,"Hit And Run"
"11849",11849,2012-10-05,81.543737,25.38412,3,46,"Murder"
"11850",11850,2006-10-08,81.546961,25.38022,22,51,"Chain"
"11851",11851,2012-11-01,81.554043,25.382611,20,35,"Robery"
"11852",11852,2007-08-09,81.549254,25.381715,21,17,"Kidnap"
"11853",11853,2013-12-08,81.554462,25.377796,17,9,"Hit And Run"
"11854",11854,2006-12-26,81.555527,25.381563,16,28,"Murder"
"11855",11855,2014-01-06,81.552781,25.381962,10,16,"Robery"
"11856",11856,2005-01-12,81.556638,25.381025,1,41,"Pick"
"11857",11857,2006-12-30,81.556638,25.381025,3,57,"Violence and Offence"
"11858",11858,2010-06-22,81.555357,25.382371,17,16,"Murder"
"11859",11859,2012-10-24,81.546946,25.377182,14,50,"Pick"
"11860",11860,2009-07-25,81.57316,25.386624,22,2,"Violence and Offence"
"11861",11861,2015-02-23,81.569439,25.383841,18,3,"Rape"
"11862",11862,2006-02-25,81.571424,25.386933,2,2,"Violence and Offence"
"11863",11863,2006-07-09,81.569986,25.384817,15,29,"Robery"
"11864",11864,2008-01-05,81.571424,25.386933,20,23,"Chain"
"11865",11865,2005-03-19,81.572003,25.386596,19,48,"Pick"
"11866",11866,2006-10-13,81.569766,25.385211,4,20,"Chain"
"11867",11867,2007-12-07,81.569016,25.384521,1,55,"Kidnap"
"11868",11868,2011-12-31,81.570663,25.384176,14,7,"Pick"
"11869",11869,2014-01-17,81.571302,25.383893,5,18,"Murder"
"11870",11870,2006-08-21,81.571424,25.386933,20,55,"Robery"
"11871",11871,2011-03-22,81.569766,25.385211,12,22,"Murder"
"11872",11872,2011-06-13,81.569766,25.385211,14,48,"Violence and Offence"
"11873",11873,2013-02-09,81.573834,25.384868,18,55,"Hit And Run"
"11874",11874,2007-05-30,81.571424,25.386933,3,47,"Pick"
"11875",11875,2015-06-03,81.573834,25.384868,17,34,"Kidnap"
"11876",11876,2005-07-01,81.571302,25.383893,11,19,"Kidnap"
"11877",11877,2014-03-26,81.569016,25.384521,17,49,"Robery"
"11878",11878,2014-03-18,81.570162,25.382535,2,45,"Rape"
"11879",11879,2012-07-07,81.570752,25.38174,5,20,"Chain"
"11880",11880,2006-12-11,81.567412,25.383707,12,52,"Robery"
"11881",11881,2009-02-25,81.570162,25.382535,8,8,"Robery"
"11882",11882,2010-10-24,81.566654,25.382721,4,53,"Violence and Offence"
"11883",11883,2005-10-21,81.571584,25.38217,21,16,"Rape"
"11884",11884,2015-02-25,81.566654,25.382721,9,8,"Kidnap"
"11885",11885,2010-04-25,81.571584,25.38217,14,53,"Kidnap"
"11886",11886,2014-06-03,81.573637,25.381172,21,7,"Pick"
"11887",11887,2006-12-04,81.567412,25.383707,18,56,"Hit And Run"
"11888",11888,2010-10-10,81.573637,25.381172,0,22,"Chain"
"11889",11889,2014-09-09,81.566654,25.382721,21,38,"Hit And Run"
"11890",11890,2015-04-21,81.567412,25.383707,8,4,"Robery"
"11891",11891,2011-03-28,81.566654,25.382721,5,25,"Kidnap"
"11892",11892,2005-08-22,81.567412,25.383707,7,25,"Chain"
"11893",11893,2006-06-18,81.571238,25.382796,5,38,"Murder"
"11894",11894,2011-01-19,81.572427,25.383346,15,13,"Kidnap"
"11895",11895,2011-04-04,81.566654,25.382721,3,7,"Pick"
"11896",11896,2013-10-07,81.567412,25.383707,22,35,"Robery"
"11897",11897,2013-02-14,81.567412,25.383707,1,0,"Hit And Run"
"11898",11898,2009-03-18,81.567412,25.383707,12,19,"Kidnap"
"11899",11899,2011-03-02,81.567412,25.383707,4,54,"Murder"
"11900",11900,2008-07-08,81.566654,25.382721,14,41,"Violence and Offence"
"11901",11901,2014-02-13,81.57592,25.38441,10,48,"Hit And Run"
"11902",11902,2005-10-10,81.570162,25.382535,0,10,"Violence and Offence"
"11903",11903,2009-01-21,81.570752,25.38174,21,14,"Rape"
"11904",11904,2010-06-02,81.574288,25.382265,5,7,"Robery"
"11905",11905,2007-02-04,81.571641,25.3804,9,13,"Violence and Offence"
"11906",11906,2014-07-18,81.569845,25.379467,4,7,"Pick"
"11907",11907,2011-01-23,81.571641,25.3804,11,15,"Rape"
"11908",11908,2011-11-23,81.569782,25.380806,9,0,"Rape"
"11909",11909,2009-07-17,81.571641,25.3804,20,33,"Chain"
"11910",11910,2008-04-30,81.569845,25.379467,21,43,"Murder"
"11911",11911,2007-12-19,81.571641,25.3804,6,32,"Chain"
"11912",11912,2009-06-29,81.571641,25.3804,18,51,"Hit And Run"
"11913",11913,2006-07-04,81.568332,25.380497,11,51,"Rape"
"11914",11914,2005-02-28,81.569845,25.379467,5,52,"Pick"
"11915",11915,2007-05-16,81.571641,25.3804,10,20,"Robery"
"11916",11916,2014-07-14,81.569845,25.379467,19,54,"Chain"
"11917",11917,2007-11-09,81.569845,25.379467,5,30,"Murder"
"11918",11918,2013-06-02,81.569845,25.379467,12,54,"Pick"
"11919",11919,2014-10-15,81.569845,25.379467,4,56,"Murder"
"11920",11920,2007-08-03,81.569845,25.379467,12,16,"Murder"
"11921",11921,2011-09-30,81.569782,25.380806,14,48,"Murder"
"11922",11922,2014-08-19,81.574088,25.378048,10,9,"Kidnap"
"11923",11923,2008-03-26,81.569483,25.37888,3,33,"Murder"
"11924",11924,2011-03-27,81.573689,25.377775,9,0,"Robery"
"11925",11925,2014-08-12,81.569802,25.381247,16,50,"Hit And Run"
"11926",11926,2007-07-07,81.573689,25.377775,19,26,"Pick"
"11927",11927,2007-10-13,81.568332,25.380497,4,9,"Murder"
"11928",11928,2008-06-24,81.568332,25.380497,16,39,"Kidnap"
"11929",11929,2015-07-12,81.568332,25.380497,14,31,"Violence and Offence"
"11930",11930,2006-10-23,81.571641,25.3804,12,54,"Robery"
"11931",11931,2012-12-30,81.568332,25.380497,16,1,"Violence and Offence"
"11932",11932,2008-02-12,81.572038,25.377661,19,23,"Kidnap"
"11933",11933,2010-04-23,81.568332,25.380497,0,0,"Rape"
"11934",11934,2013-01-20,81.568332,25.380497,0,32,"Rape"
"11935",11935,2012-10-21,81.569782,25.380806,0,43,"Chain"
"11936",11936,2008-04-07,81.569845,25.379467,20,40,"Violence and Offence"
"11937",11937,2010-08-20,81.571641,25.3804,2,51,"Murder"
"11938",11938,2008-11-28,81.569782,25.380806,5,45,"Pick"
"11939",11939,2011-05-08,81.569782,25.380806,12,51,"Murder"
"11940",11940,2011-07-07,81.571737,25.380176,21,22,"Murder"
"11941",11941,2007-07-04,81.583595,25.381581,1,7,"Murder"
"11942",11942,2006-07-05,81.576924,25.383933,6,35,"Pick"
"11943",11943,2013-01-07,81.580195,25.382936,8,22,"Robery"
"11944",11944,2013-10-27,81.584435,25.387979,19,58,"Kidnap"
"11945",11945,2015-01-17,81.581434,25.382659,9,23,"Rape"
"11946",11946,2010-06-06,81.583595,25.381581,8,5,"Pick"
"11947",11947,2009-01-17,81.583595,25.381581,14,11,"Pick"
"11948",11948,2013-05-24,81.584435,25.387979,18,7,"Violence and Offence"
"11949",11949,2009-07-02,81.577554,25.387129,12,50,"Kidnap"
"11950",11950,2008-06-04,81.584435,25.387979,0,58,"Violence and Offence"
"11951",11951,2005-10-11,81.580628,25.383075,9,2,"Kidnap"
"11952",11952,2006-11-21,81.589993,25.390741,18,21,"Hit And Run"
"11953",11953,2005-07-23,81.584435,25.387979,17,45,"Rape"
"11954",11954,2007-04-06,81.583595,25.381581,4,16,"Kidnap"
"11955",11955,2007-03-02,81.576299,25.384889,22,12,"Violence and Offence"
"11956",11956,2007-04-25,81.583595,25.381581,6,7,"Murder"
"11957",11957,2012-08-22,81.582316,25.382873,16,27,"Rape"
"11958",11958,2006-12-01,81.576299,25.384889,14,45,"Robery"
"11959",11959,2014-09-21,81.580908,25.381432,21,45,"Robery"
"11960",11960,2009-11-24,81.576299,25.384889,2,48,"Robery"
"11961",11961,2012-12-03,81.589993,25.390741,18,33,"Rape"
"11962",11962,2008-02-27,81.583595,25.381581,17,27,"Pick"
"11963",11963,2006-02-19,81.576697,25.386493,2,19,"Kidnap"
"11964",11964,2015-05-17,81.577915,25.387096,18,1,"Hit And Run"
"11965",11965,2005-03-18,81.577554,25.387129,3,13,"Chain"
"11966",11966,2015-01-19,81.577554,25.387129,13,53,"Hit And Run"
"11967",11967,2013-09-25,81.582245,25.383987,9,6,"Kidnap"
"11968",11968,2009-08-15,81.582245,25.383987,14,1,"Chain"
"11969",11969,2010-05-19,81.582706,25.383569,11,42,"Rape"
"11970",11970,2007-07-28,81.577554,25.387129,22,48,"Hit And Run"
"11971",11971,2013-07-20,81.576968,25.384607,18,34,"Violence and Offence"
"11972",11972,2014-05-01,81.582706,25.383569,4,16,"Pick"
"11973",11973,2011-10-15,81.576697,25.386493,7,37,"Rape"
"11974",11974,2015-02-20,81.582884,25.383049,10,31,"Chain"
"11975",11975,2013-11-14,81.577643,25.383409,21,12,"Murder"
"11976",11976,2006-02-05,81.576299,25.384889,0,25,"Rape"
"11977",11977,2009-01-16,81.583595,25.381581,5,58,"Kidnap"
"11978",11978,2006-11-26,81.576924,25.383933,7,57,"Chain"
"11979",11979,2013-01-18,81.583595,25.381581,18,52,"Pick"
"11980",11980,2013-09-26,81.583595,25.381581,15,14,"Chain"
"11981",11981,2006-12-13,81.575309,25.38106,6,3,"Robery"
"11982",11982,2012-01-12,81.57924,25.380132,2,48,"Rape"
"11983",11983,2006-02-17,81.578719,25.381773,18,17,"Hit And Run"
"11984",11984,2013-11-10,81.577199,25.38309,2,2,"Violence and Offence"
"11985",11985,2009-06-16,81.575149,25.378335,12,45,"Violence and Offence"
"11986",11986,2009-03-18,81.575309,25.38106,8,37,"Kidnap"
"11987",11987,2011-09-02,81.5723,25.379884,19,8,"Violence and Offence"
"11988",11988,2013-01-22,81.576035,25.382127,7,30,"Rape"
"11989",11989,2010-03-19,81.572361,25.380478,22,3,"Chain"
"11990",11990,2007-04-09,81.575149,25.378335,6,58,"Murder"
"11991",11991,2012-09-10,81.572361,25.380478,20,23,"Kidnap"
"11992",11992,2012-10-09,81.57924,25.380132,13,30,"Pick"
"11993",11993,2011-02-18,81.576609,25.380775,11,48,"Hit And Run"
"11994",11994,2010-06-02,81.58089,25.380281,15,36,"Robery"
"11995",11995,2007-11-02,81.572361,25.380478,17,5,"Chain"
"11996",11996,2010-08-30,81.576609,25.380775,13,2,"Hit And Run"
"11997",11997,2010-05-26,81.58089,25.380281,17,33,"Robery"
"11998",11998,2008-01-31,81.58089,25.380281,8,49,"Murder"
"11999",11999,2014-07-08,81.575309,25.38106,16,39,"Pick"
"12000",12000,2013-05-30,81.576035,25.382127,20,30,"Hit And Run"
"12001",12001,2005-01-25,81.576035,25.382127,20,2,"Hit And Run"
"12002",12002,2008-04-05,81.579099,25.380994,6,22,"Robery"
"12003",12003,2008-09-16,81.575356,25.379704,20,40,"Violence and Offence"
"12004",12004,2005-03-25,81.5723,25.379884,1,17,"Murder"
"12005",12005,2012-11-04,81.5723,25.379884,13,26,"Violence and Offence"
"12006",12006,2005-04-09,81.5723,25.379884,16,16,"Kidnap"
"12007",12007,2012-04-09,81.576468,25.377232,7,43,"Kidnap"
"12008",12008,2010-05-13,81.576468,25.377232,9,19,"Pick"
"12009",12009,2012-10-09,81.576468,25.377232,17,11,"Violence and Offence"
"12010",12010,2012-03-13,81.577161,25.377795,22,2,"Murder"
"12011",12011,2010-07-30,81.576812,25.376066,7,10,"Violence and Offence"
"12012",12012,2013-12-12,81.576205,25.375046,2,43,"Hit And Run"
"12013",12013,2005-12-23,81.576468,25.377232,14,13,"Pick"
"12014",12014,2005-11-24,81.576205,25.375046,4,51,"Robery"
"12015",12015,2010-01-13,81.576468,25.377232,17,45,"Hit And Run"
"12016",12016,2006-03-19,81.576468,25.377232,8,41,"Rape"
"12017",12017,2015-08-11,81.576205,25.375046,3,20,"Hit And Run"
"12018",12018,2014-04-07,81.579126,25.377327,1,47,"Rape"
"12019",12019,2009-11-16,81.579126,25.377327,11,27,"Violence and Offence"
"12020",12020,2015-08-08,81.577161,25.377795,2,12,"Rape"
"12021",12021,2012-06-14,81.576468,25.377232,14,15,"Murder"
"12022",12022,2007-06-05,81.576468,25.377232,22,22,"Chain"
"12023",12023,2006-05-27,81.576205,25.375046,10,49,"Kidnap"
"12024",12024,2006-07-15,81.576205,25.375046,10,3,"Robery"
"12025",12025,2007-07-09,81.575789,25.377325,19,21,"Kidnap"
"12026",12026,2009-12-21,81.575997,25.376194,16,28,"Murder"
"12027",12027,2015-10-27,81.578188,25.376348,16,40,"Pick"
"12028",12028,2007-02-05,81.578188,25.376348,13,4,"Violence and Offence"
"12029",12029,2011-02-20,81.578851,25.376264,21,29,"Pick"
"12030",12030,2009-02-17,81.575789,25.377325,4,49,"Hit And Run"
"12031",12031,2011-11-17,81.570895,25.37767,4,47,"Rape"
"12032",12032,2007-07-14,81.574118,25.376205,13,48,"Kidnap"
"12033",12033,2012-05-28,81.56542,25.377218,17,33,"Robery"
"12034",12034,2013-01-19,81.570895,25.37767,3,48,"Chain"
"12035",12035,2005-10-29,81.572954,25.376447,1,17,"Chain"
"12036",12036,2008-07-28,81.574118,25.376205,9,10,"Robery"
"12037",12037,2014-11-07,81.575059,25.37642,6,48,"Hit And Run"
"12038",12038,2014-01-24,81.568827,25.3774,2,34,"Robery"
"12039",12039,2010-05-09,81.566355,25.377082,1,37,"Rape"
"12040",12040,2009-01-16,81.56173,25.374381,8,46,"Hit And Run"
"12041",12041,2006-10-11,81.565832,25.376331,21,9,"Rape"
"12042",12042,2013-07-20,81.566798,25.374928,15,36,"Murder"
"12043",12043,2005-06-06,81.560475,25.374694,16,57,"Hit And Run"
"12044",12044,2007-12-31,81.56094,25.373493,20,20,"Robery"
"12045",12045,2012-10-17,81.564315,25.376255,12,42,"Violence and Offence"
"12046",12046,2005-08-15,81.56173,25.374381,13,57,"Kidnap"
"12047",12047,2013-11-19,81.567578,25.373731,3,30,"Chain"
"12048",12048,2009-03-24,81.565832,25.376331,17,27,"Pick"
"12049",12049,2007-10-09,81.563449,25.376023,2,46,"Violence and Offence"
"12050",12050,2014-09-25,81.566355,25.377082,7,18,"Murder"
"12051",12051,2013-09-17,81.564456,25.373542,10,3,"Murder"
"12052",12052,2005-09-28,81.564456,25.373542,20,6,"Rape"
"12053",12053,2006-11-11,81.566798,25.374928,15,40,"Murder"
"12054",12054,2008-04-06,81.563257,25.374017,16,40,"Kidnap"
"12055",12055,2012-06-10,81.566355,25.377082,22,35,"Murder"
"12056",12056,2005-07-27,81.566798,25.374928,7,8,"Robery"
"12057",12057,2006-06-16,81.564315,25.376255,16,22,"Kidnap"
"12058",12058,2005-01-28,81.564456,25.373542,1,19,"Kidnap"
"12059",12059,2009-08-03,81.566237,25.385683,21,2,"Kidnap"
"12060",12060,2008-04-24,81.565418,25.384724,19,4,"Murder"
"12061",12061,2007-12-27,81.566237,25.385683,4,4,"Violence and Offence"
"12062",12062,2015-05-23,81.565418,25.384724,20,29,"Kidnap"
"12063",12063,2013-08-27,81.55951,25.381616,22,50,"Chain"
"12064",12064,2013-12-24,81.558742,25.382904,20,40,"Chain"
"12065",12065,2015-02-23,81.566237,25.385683,12,2,"Violence and Offence"
"12066",12066,2006-10-30,81.566485,25.38538,2,31,"Rape"
"12067",12067,2014-10-14,81.566237,25.385683,3,46,"Hit And Run"
"12068",12068,2014-12-04,81.559905,25.383912,9,38,"Violence and Offence"
"12069",12069,2012-10-27,81.566237,25.385683,21,40,"Hit And Run"
"12070",12070,2007-02-28,81.566485,25.38538,14,40,"Robery"
"12071",12071,2008-01-20,81.566237,25.385683,21,58,"Violence and Offence"
"12072",12072,2005-04-02,81.567135,25.385853,0,12,"Chain"
"12073",12073,2005-10-07,81.566237,25.385683,16,43,"Kidnap"
"12074",12074,2015-08-21,81.559905,25.383912,14,12,"Robery"
"12075",12075,2015-01-25,81.566485,25.38538,9,39,"Pick"
"12076",12076,2014-08-15,81.560667,25.382264,15,16,"Violence and Offence"
"12077",12077,2008-06-16,81.557385,25.383063,21,4,"Robery"
"12078",12078,2011-03-17,81.561703,25.384161,12,42,"Rape"
"12079",12079,2008-07-30,81.567135,25.385853,17,57,"Hit And Run"
"12080",12080,2010-06-20,81.561703,25.384161,15,26,"Hit And Run"
"12081",12081,2010-11-22,81.566237,25.385683,21,4,"Robery"
"12082",12082,2012-11-18,81.563689,25.385347,3,36,"Hit And Run"
"12083",12083,2012-05-15,81.566237,25.385683,8,10,"Violence and Offence"
"12084",12084,2006-12-10,81.566237,25.385683,1,3,"Robery"
"12085",12085,2014-07-15,81.566237,25.385683,7,18,"Murder"
"12086",12086,2006-05-18,81.563689,25.385347,15,48,"Kidnap"
"12087",12087,2010-02-03,81.565418,25.384724,2,12,"Hit And Run"
"12088",12088,2014-07-12,81.567135,25.385853,9,14,"Murder"
"12089",12089,2007-04-05,81.561986,25.38304,6,0,"Violence and Offence"
"12090",12090,2009-03-27,81.559905,25.383912,6,20,"Murder"
"12091",12091,2006-06-13,81.563689,25.385347,4,42,"Rape"
"12092",12092,2008-09-09,81.560257,25.374404,1,36,"Kidnap"
"12093",12093,2007-10-05,81.558818,25.376082,7,6,"Murder"
"12094",12094,2010-04-30,81.560872,25.379407,3,49,"Hit And Run"
"12095",12095,2005-02-16,81.564766,25.38185,17,25,"Violence and Offence"
"12096",12096,2010-02-26,81.56687,25.380026,4,25,"Rape"
"12097",12097,2010-04-19,81.566114,25.378338,8,36,"Kidnap"
"12098",12098,2009-05-20,81.56687,25.380026,7,49,"Chain"
"12099",12099,2015-07-15,81.56687,25.380026,15,20,"Murder"
"12100",12100,2011-08-15,81.566523,25.379448,21,19,"Rape"
"12101",12101,2006-04-22,81.566523,25.379448,8,5,"Murder"
"12102",12102,2014-05-28,81.566114,25.378338,5,40,"Hit And Run"
"12103",12103,2015-06-27,81.56687,25.380026,20,0,"Pick"
"12104",12104,2006-09-18,81.566114,25.378338,19,37,"Robery"
"12105",12105,2008-08-27,81.566114,25.378338,4,5,"Robery"
"12106",12106,2015-09-15,81.564795,25.381266,12,43,"Chain"
"12107",12107,2005-12-07,81.561943,25.381727,21,34,"Violence and Offence"
"12108",12108,2013-04-04,81.561943,25.381727,13,7,"Hit And Run"
"12109",12109,2014-11-05,81.564801,25.382255,22,14,"Murder"
"12110",12110,2008-07-31,81.5635,25.377642,22,35,"Kidnap"
"12111",12111,2011-09-08,81.564795,25.381266,6,18,"Pick"
"12112",12112,2014-09-06,81.564766,25.38185,6,26,"Robery"
"12113",12113,2015-04-29,81.566523,25.379448,20,30,"Violence and Offence"
"12114",12114,2015-04-14,81.564933,25.379299,10,12,"Pick"
"12115",12115,2005-04-20,81.563522,25.379197,16,24,"Kidnap"
"12116",12116,2014-04-22,81.56687,25.380026,11,31,"Chain"
"12117",12117,2008-06-10,81.470195,25.366754,9,18,"Murder"
"12118",12118,2010-02-25,81.47293,25.375301,16,52,"Hit And Run"
"12119",12119,2009-05-27,81.470195,25.366754,22,33,"Rape"
"12120",12120,2012-11-01,81.476473,25.382346,7,49,"Kidnap"
"12121",12121,2015-12-21,81.476473,25.382346,14,20,"Kidnap"
"12122",12122,2012-05-04,81.480232,25.382328,21,39,"Pick"
"12123",12123,2008-08-03,81.476473,25.382346,6,37,"Chain"
"12124",12124,2007-05-26,81.486733,25.379206,4,54,"Kidnap"
"12125",12125,2011-06-06,81.488778,25.375702,15,12,"Rape"
"12126",12126,2012-09-06,81.488778,25.375702,7,2,"Violence and Offence"
"12127",12127,2005-06-30,81.486733,25.379206,3,12,"Hit And Run"
"12128",12128,2014-01-20,81.484006,25.382884,1,25,"Kidnap"
"12129",12129,2011-02-28,81.484036,25.380017,17,48,"Hit And Run"
"12130",12130,2008-12-26,81.483557,25.380516,10,40,"Violence and Offence"
